id,year,occup1,woj,nace,technical,math,artistic,computer,cognitive,managerial,interpersonal,individual,physical,availability,office,total_skills
634147,2014,3,12,D,0,0,1,1,0,0,1,1,0,0,0,4
644121,2014,2,30,G,0,0,0,1,0,0,1,1,0,0,0,3
640213,2014,3,30,K,0,0,0,0,0,0,0,0,0,0,0,0
619213,2014,4,24,M,0,0,0,1,0,0,0,1,0,0,0,2
615211,2014,8,24,H,0,0,0,0,0,0,0,0,0,0,0,0
636100,2014,4,06,C,0,0,0,1,1,0,0,1,0,0,0,3
609346,2014,3,04,C,0,0,0,0,0,0,0,0,0,0,0,0
609354,2014,3,02,C,0,0,0,0,0,0,0,0,0,0,0,0
634215,2014,3,18,C,0,0,0,0,0,0,0,0,0,0,0,0
634217,2014,3,20,C,0,0,0,0,0,0,0,0,0,0,0,0
638189,2014,1,02,O,0,0,0,0,0,0,0,0,0,0,0,0
601334,2014,2,30,S,0,0,0,0,0,0,0,1,0,0,0,1
604350,2014,2,24,N,0,0,0,1,1,0,0,1,0,0,0,3
633092,2014,5,14,D,0,0,0,0,0,0,1,1,0,0,0,2
611260,2014,5,14,G,0,0,0,0,0,0,1,1,0,0,0,2
633158,2014,5,14,D,0,0,0,0,0,1,1,1,0,0,0,3
636200,2014,1,14,G,0,0,0,0,1,1,1,1,0,0,0,4
609027,2014,3,18,G,0,0,0,0,0,1,1,1,0,1,0,4
639208,2014,3,14,K,0,0,1,0,1,0,1,1,0,0,1,5
602066,2014,5,04,K,0,0,0,0,0,0,1,1,0,0,0,2
602067,2014,5,04,K,0,0,0,0,0,0,1,1,0,0,0,2
602068,2014,5,04,K,0,0,0,0,0,0,1,1,0,0,0,2
602069,2014,5,04,K,0,0,0,0,0,0,1,1,0,0,0,2
602070,2014,5,04,K,0,0,0,0,0,0,1,1,0,0,0,2
620031,2014,5,28,C,0,0,0,0,0,0,1,0,0,0,0,1
636026,2014,5,28,K,0,0,0,0,0,0,1,0,0,0,0,1
620079,2014,5,24,C,0,0,0,0,0,1,1,0,0,0,0,2
611126,2014,1,04,R,0,0,0,0,1,1,1,0,0,0,0,3
609141,2014,1,12,C,0,0,0,0,1,1,1,0,0,0,0,3
613091,2014,1,12,C,0,0,0,0,1,1,1,0,0,0,0,3
645154,2014,1,30,C,0,0,0,0,1,1,1,0,0,0,0,3
647108,2014,1,14,C,0,0,0,0,1,1,1,0,0,0,0,3
627006,2014,2,20,C,0,0,0,0,0,0,1,0,0,0,0,1
645212,2014,8,30,C,0,0,0,0,0,0,1,1,0,0,0,2
602280,2014,2,12,M,0,0,0,1,1,0,0,1,0,0,0,3
638048,2014,2,32,G,0,0,0,0,1,0,1,1,0,0,0,3
604440,2014,2,24,J,1,0,0,1,0,0,0,1,0,0,0,3
634108,2014,3,12,N,0,0,0,0,0,1,1,1,0,0,0,3
610196,2014,1,02,C,0,0,0,0,0,0,1,0,0,0,0,1
609437,2014,2,16,C,1,0,0,0,0,0,1,1,0,0,0,3
622020,2014,5,14,M,0,0,0,1,0,1,1,0,0,1,1,5
622154,2014,2,22,N,0,0,0,1,0,1,0,1,0,0,0,3
613117,2014,7,18,M,0,0,0,1,0,0,0,0,0,0,0,1
638174,2014,1,18,C,1,0,0,1,0,1,1,0,0,0,0,4
638175,2014,1,18,C,0,0,0,0,1,0,1,1,0,0,0,3
611128,2014,2,04,J,0,0,0,0,1,1,1,0,0,1,0,4
611093,2014,2,04,C,0,0,0,0,1,1,1,0,0,1,0,4
627067,2014,2,06,K,0,0,0,0,0,0,0,0,0,1,0,1
628127,2014,2,06,J,0,0,0,0,0,0,0,0,0,1,0,1
636227,2014,1,14,C,0,0,0,0,0,1,1,1,0,0,0,3
611183,2014,3,14,C,0,0,0,0,0,0,1,0,0,0,0,1
628372,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
636222,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
636152,2014,2,10,K,0,0,0,1,1,1,1,0,0,1,0,5
615077,2014,5,08,C,0,0,0,0,0,0,0,1,0,1,0,2
618345,2014,2,14,C,0,0,1,0,0,0,1,0,0,0,0,2
625067,2014,5,02,C,0,0,0,0,0,0,0,0,0,0,0,0
626156,2014,2,24,C,0,0,0,0,0,1,0,1,0,0,0,2
617336,2014,5,22,M,0,0,0,0,1,0,0,1,0,0,0,2
629113,2014,1,02,C,0,0,0,1,0,1,1,1,0,0,1,5
619260,2014,3,10,C,0,0,0,0,0,0,1,1,0,0,0,2
619270,2014,3,10,C,0,0,0,0,0,0,1,1,0,0,0,2
619219,2014,3,24,C,0,0,0,0,0,0,0,1,0,0,0,1
619231,2014,3,24,C,0,0,0,1,0,1,1,1,0,0,0,4
623002,2014,4,14,C,0,0,0,1,1,0,0,1,0,0,0,3
614156,2014,3,18,H,0,0,0,0,1,0,1,1,0,1,0,4
637267,2014,1,12,C,0,0,0,1,0,0,1,1,0,1,0,4
642331,2014,1,10,F,0,0,0,1,0,1,0,1,0,1,0,4
610182,2014,3,02,J,0,0,0,1,0,0,0,0,0,0,0,1
614151,2014,7,24,F,1,0,0,1,0,0,0,0,0,0,0,2
623052,2014,2,04,J,0,0,1,1,0,0,0,1,0,0,0,3
602243,2014,4,02,I,0,0,0,0,0,0,1,0,0,1,0,2
602244,2014,4,02,I,0,0,0,0,0,0,1,0,0,1,0,2
603208,2014,1,14,K,0,0,0,0,0,1,0,1,0,0,0,2
636186,2014,1,14,K,0,0,0,0,0,1,0,1,0,0,0,2
645217,2014,2,32,C,0,0,0,1,1,0,1,1,0,0,0,4
644233,2014,2,22,C,0,0,0,1,0,0,0,1,0,0,1,3
640007,2014,7,22,C,0,0,0,0,0,0,0,1,0,1,0,2
633003,2014,3,02,N,0,0,0,1,0,1,0,1,0,0,0,3
611221,2014,3,24,C,0,0,0,0,0,0,1,1,0,0,0,2
628299,2014,3,24,Q,0,0,1,0,0,0,1,1,0,0,0,3
628300,2014,3,24,Q,0,0,1,0,0,0,1,1,0,0,0,3
628301,2014,3,24,Q,0,0,1,0,0,0,1,1,0,0,0,3
628302,2014,3,24,Q,0,0,1,0,0,0,1,1,0,0,0,3
622056,2014,2,14,J,0,0,1,1,0,1,0,1,0,0,0,4
625231,2014,3,10,K,0,0,0,0,0,0,0,0,0,0,0,0
611047,2014,4,12,C,0,0,0,1,0,0,0,0,0,0,0,1
634235,2014,2,30,C,0,0,0,1,0,0,0,1,0,0,0,2
603166,2014,5,12,C,0,0,0,0,0,0,1,1,0,1,0,3
604167,2014,5,24,G,0,0,0,0,0,0,1,1,0,1,0,3
615225,2014,5,30,C,0,0,0,0,0,0,1,1,0,1,0,3
615235,2014,5,14,G,0,0,0,0,0,0,1,1,0,1,0,3
629248,2014,5,24,M,0,0,0,0,0,0,1,1,0,1,0,3
629316,2014,5,30,C,0,0,0,0,0,0,1,1,0,1,0,3
630035,2014,5,32,G,0,0,0,0,0,0,1,1,0,1,0,3
630308,2014,5,12,C,0,0,0,0,0,0,1,1,0,1,0,3
632091,2014,5,24,C,0,0,0,0,0,0,1,1,0,1,0,3
633023,2014,5,14,D,0,0,0,0,0,0,1,1,0,1,0,3
633128,2014,5,14,G,0,0,0,0,0,0,1,1,0,1,0,3
615182,2014,7,24,M,1,0,1,0,1,0,0,1,0,1,0,5
625006,2014,4,30,C,0,0,0,0,0,0,0,0,0,0,0,0
616228,2014,8,30,H,0,0,1,0,0,1,1,1,0,1,0,5
634238,2014,8,30,M,0,0,1,0,0,1,1,1,0,1,0,5
607188,2014,3,24,L,0,0,0,0,0,0,0,1,0,0,0,1
637016,2014,7,12,C,0,0,0,0,0,0,0,0,0,0,0,0
646226,2014,3,22,C,0,0,0,0,0,0,0,0,0,0,0,0
617137,2014,7,14,F,0,0,0,0,0,0,0,1,0,0,0,1
634271,2014,2,02,J,0,0,0,0,0,0,0,0,0,0,0,0
642021,2014,2,32,M,0,0,0,0,0,0,0,0,0,0,0,0
601306,2014,2,02,J,0,0,0,1,1,1,0,0,0,0,0,3
624097,2014,2,14,C,0,0,0,1,0,0,1,1,1,0,0,4
624054,2014,2,14,C,0,0,0,1,0,0,1,1,1,0,0,4
624069,2014,2,14,C,0,0,0,1,0,0,1,1,1,0,0,4
626337,2014,2,22,M,0,0,0,0,0,0,0,0,0,0,0,0
605448,2014,3,08,F,0,0,0,1,0,0,0,1,0,0,0,2
646116,2014,2,14,C,0,0,0,0,0,0,0,0,0,0,0,0
632131,2014,5,02,M,0,0,1,0,0,0,0,1,0,1,0,3
614200,2014,2,14,C,0,0,1,1,1,0,1,1,0,0,0,5
641167,2014,1,22,K,0,0,0,1,0,1,1,0,0,0,0,3
636243,2014,2,14,M,0,0,1,1,1,1,1,1,0,0,0,6
640289,2014,2,30,J,0,0,1,1,1,1,1,1,0,0,0,6
636115,2014,1,06,C,0,0,0,0,1,1,0,1,0,0,0,3
617285,2014,2,12,C,0,0,0,1,1,0,1,1,0,0,0,4
618097,2014,2,18,C,0,0,0,0,1,1,1,1,0,0,0,4
619418,2014,2,18,C,0,0,0,0,1,1,1,1,0,0,0,4
620334,2014,2,18,C,0,0,0,0,1,1,1,1,0,0,0,4
643363,2014,2,16,J,0,0,0,0,0,0,1,0,0,0,0,1
638010,2014,2,16,C,0,0,0,0,0,0,0,0,0,0,0,0
609226,2014,2,02,C,0,0,0,0,0,0,0,0,0,0,0,0
641256,2014,3,32,C,0,0,0,0,0,0,0,0,0,0,0,0
633048,2014,3,14,C,0,0,0,0,0,0,0,0,0,0,0,0
641110,2014,1,10,C,0,0,0,1,0,0,0,0,0,0,0,1
623063,2014,5,16,M,0,0,0,1,0,1,1,1,0,0,0,4
626227,2014,2,14,J,0,0,0,1,0,0,1,1,0,0,0,3
643141,2014,1,24,C,0,0,0,0,1,1,0,1,0,0,0,3
608203,2014,2,24,M,0,0,1,0,1,1,1,1,0,1,0,6
615212,2014,2,24,C,0,0,0,0,0,0,1,0,0,1,0,2
645160,2014,1,30,C,1,0,0,0,0,1,0,1,0,0,0,3
613138,2014,2,08,J,0,0,0,0,1,0,1,1,0,0,0,3
643030,2014,2,30,J,0,0,0,1,0,0,1,1,0,1,0,4
626132,2014,2,14,M,0,0,0,0,0,1,1,1,0,0,0,3
614169,2014,8,02,C,1,0,0,0,0,0,1,1,0,0,0,3
614175,2014,8,02,C,1,0,0,0,0,0,1,1,0,0,0,3
614144,2014,2,24,C,0,0,0,0,1,0,1,0,0,1,0,3
643101,2014,2,30,J,0,0,0,0,1,0,0,1,0,0,0,2
609020,2014,1,18,G,0,0,0,0,0,0,1,1,0,1,0,3
626080,2014,5,14,N,0,0,0,1,1,1,1,1,0,0,0,5
625100,2014,2,02,J,0,0,0,0,0,0,1,0,0,0,0,1
625137,2014,2,02,J,0,0,0,0,0,1,1,0,0,1,0,3
614111,2014,2,24,C,0,0,0,1,0,0,0,0,0,0,0,1
630200,2014,2,14,K,0,0,0,1,1,0,1,1,1,0,0,5
612157,2014,2,12,C,0,0,0,0,0,0,0,0,0,0,0,0
647081,2014,2,14,C,0,0,0,0,0,0,0,0,0,0,0,0
606374,2014,2,14,C,0,0,0,1,0,0,0,0,0,0,0,1
622008,2014,2,06,J,0,0,0,1,0,0,0,0,0,0,0,1
618224,2014,2,30,P,0,0,0,1,1,0,0,1,0,0,0,3
611075,2014,2,06,C,1,0,0,0,1,0,0,1,0,0,0,3
626136,2014,2,14,C,0,0,0,0,0,0,0,0,0,0,0,0
604424,2014,7,16,C,1,0,0,1,0,0,0,1,0,0,0,3
631053,2014,2,10,J,0,0,0,1,1,0,0,1,0,0,0,3
608209,2014,2,24,C,0,0,0,0,0,0,1,0,0,1,0,2
608205,2014,2,24,C,0,0,0,0,1,0,0,0,0,0,0,1
645237,2014,2,24,C,0,0,0,0,0,0,1,0,0,1,0,2
614129,2014,2,24,N,0,0,0,0,0,0,0,0,0,0,0,0
614126,2014,3,24,M,0,0,0,0,0,1,1,1,0,0,0,3
614152,2014,2,24,C,0,0,0,0,0,0,1,0,0,1,0,2
643029,2014,2,30,J,0,0,0,1,1,1,1,1,0,1,0,6
626124,2014,2,14,C,0,0,0,1,1,0,1,1,0,0,0,4
635020,2014,7,02,C,1,0,0,0,0,0,0,0,0,1,0,2
617146,2014,1,14,F,1,0,0,0,0,0,0,0,0,1,0,2
647053,2014,1,14,C,1,0,0,0,0,0,0,0,0,1,0,2
629254,2014,2,24,J,1,0,0,1,1,0,0,1,0,1,0,5
610320,2014,5,06,C,0,0,0,0,0,0,0,0,0,0,0,0
623020,2014,2,02,C,0,0,0,1,1,1,0,1,0,0,0,4
623043,2014,2,04,C,0,0,0,0,0,1,0,1,1,0,0,3
644045,2014,2,04,M,0,0,0,0,0,1,0,1,1,0,0,3
630171,2014,3,14,G,0,0,0,1,1,0,0,1,0,0,0,3
630235,2014,3,14,G,0,0,0,1,1,0,0,1,0,0,0,3
630230,2014,3,14,G,0,0,0,1,1,0,0,1,0,0,0,3
626249,2014,2,14,C,0,0,1,1,1,0,1,1,0,1,0,6
643129,2014,7,24,G,0,0,0,0,0,0,1,1,0,0,0,2
647042,2014,1,14,E,0,0,0,1,0,0,1,1,0,0,0,3
613049,2014,3,12,C,0,0,0,0,0,0,1,1,0,0,0,2
610007,2014,3,04,K,0,0,0,0,1,0,1,1,0,1,0,4
640073,2014,5,24,K,0,0,1,0,0,0,1,0,0,0,0,2
602209,2014,3,26,C,0,0,0,0,0,0,0,0,0,0,0,0
624246,2014,3,14,G,0,0,0,0,0,1,1,1,0,1,0,4
637193,2014,3,20,C,0,0,0,1,0,0,0,1,0,0,0,2
637194,2014,3,20,C,0,0,0,1,0,0,0,1,0,0,0,2
637195,2014,3,20,C,0,0,0,1,0,0,0,1,0,0,0,2
630055,2014,3,32,G,0,0,0,0,0,1,1,1,0,0,0,3
605206,2014,3,04,G,0,0,0,1,0,0,1,1,0,0,0,3
633098,2014,3,14,J,0,0,0,0,0,0,1,1,0,1,0,3
601200,2014,3,16,D,0,0,0,0,0,0,1,1,0,1,0,3
605310,2014,3,22,C,0,0,0,0,0,1,0,1,0,0,0,2
606284,2014,3,22,C,0,0,0,0,0,1,0,1,0,0,0,2
607256,2014,3,22,H,0,0,0,1,0,1,1,1,0,0,0,4
609314,2014,3,02,C,0,0,0,1,0,1,1,1,0,0,0,4
634038,2014,3,26,C,0,0,0,0,0,0,0,0,0,0,0,0
601008,2014,3,02,K,0,0,0,1,1,0,1,1,1,0,0,5
602030,2014,3,04,D,0,0,0,1,1,1,1,1,1,0,0,6
609021,2014,3,18,K,0,0,0,1,1,1,1,1,1,0,0,6
608085,2014,3,20,K,0,0,0,1,1,1,1,1,1,0,0,6
639079,2014,5,22,I,0,0,0,0,0,0,0,0,0,1,0,1
641091,2014,3,10,C,0,0,0,1,0,0,0,0,0,0,0,1
640196,2014,3,30,C,0,0,0,1,0,0,0,0,0,0,0,1
607180,2014,1,18,C,1,0,0,1,1,0,1,1,0,0,0,5
607185,2014,7,18,C,1,0,0,1,1,0,1,1,0,0,0,5
619285,2014,5,12,M,0,0,1,0,0,0,0,1,0,0,0,2
622070,2014,5,14,M,0,0,0,1,1,1,1,1,0,0,0,5
639189,2014,1,26,G,0,0,1,1,0,1,1,1,0,1,0,6
639190,2014,1,26,G,0,0,1,1,0,1,1,1,0,1,0,6
632204,2014,5,18,G,0,0,0,0,0,0,1,1,0,0,1,3
601263,2014,4,22,C,0,0,1,0,0,0,0,0,0,0,0,1
610340,2014,3,22,M,0,0,0,0,0,0,1,1,1,0,0,3
608189,2014,2,08,C,0,0,0,0,0,0,1,0,0,0,0,1
646113,2014,9,14,C,0,0,0,0,0,0,0,0,0,0,0,0
605238,2014,7,04,F,1,0,0,0,0,0,0,0,0,0,0,1
616119,2014,7,04,F,1,0,0,0,0,0,0,0,0,0,0,1
619161,2014,5,32,C,0,0,0,0,0,1,1,1,0,1,0,4
638033,2014,5,32,C,0,0,0,0,0,0,1,1,0,1,0,3
626115,2014,5,14,K,0,0,0,0,0,0,1,0,0,0,0,1
643173,2014,2,24,M,0,0,0,0,1,1,1,0,0,0,0,3
605392,2014,3,12,M,0,0,0,0,0,0,1,0,0,0,0,1
602379,2014,2,24,E,0,0,0,0,0,0,1,0,0,0,0,1
613013,2014,3,14,G,0,0,0,0,0,0,1,0,0,0,0,1
616105,2014,5,14,K,0,0,0,0,0,0,1,0,0,0,0,1
625398,2014,5,24,K,0,0,0,1,0,0,1,0,0,0,0,2
634009,2014,3,12,C,0,0,0,0,0,0,1,1,0,0,0,2
611222,2014,3,24,C,0,0,0,0,0,0,0,0,0,0,0,0
606107,2014,2,30,G,0,0,0,0,1,1,1,1,0,1,0,5
614123,2014,2,24,C,1,0,0,0,0,0,0,0,0,0,1,2
643161,2014,1,24,C,0,0,0,0,1,1,1,0,0,0,0,3
645206,2014,2,22,C,1,0,0,1,0,0,0,0,0,0,0,2
629032,2014,2,30,E,1,0,0,1,0,0,1,1,0,1,1,6
603124,2014,5,12,J,0,0,0,1,0,0,1,1,0,0,0,3
638181,2014,1,02,R,1,0,0,1,0,0,0,0,0,0,0,2
604063,2014,5,08,D,0,0,1,0,0,0,1,1,0,0,0,3
629201,2014,7,14,M,0,0,0,0,0,0,0,0,0,0,0,0
633077,2014,5,14,D,0,0,0,0,0,0,0,0,0,0,0,0
626152,2014,2,24,C,0,0,1,1,0,0,1,0,0,0,0,3
603216,2014,3,14,G,0,0,0,1,0,1,1,1,0,0,0,4
602319,2014,3,24,C,0,0,0,1,0,1,1,1,0,1,0,5
624218,2014,5,12,I,0,0,0,0,0,0,1,0,0,0,0,1
606270,2014,2,22,F,0,0,0,1,0,0,0,0,0,0,0,1
633162,2014,5,14,H,0,0,0,1,0,0,0,0,0,0,0,1
605328,2014,5,22,H,0,0,0,1,0,0,0,0,0,0,0,1
606266,2014,5,22,C,0,0,0,1,0,0,0,0,0,0,0,1
606311,2014,5,22,H,0,0,0,1,0,0,0,0,0,0,0,1
634188,2014,2,14,C,0,0,0,1,1,1,1,0,0,0,0,4
602363,2014,2,24,D,0,0,0,0,0,1,1,1,0,0,0,3
602364,2014,2,24,D,0,0,0,0,0,1,1,1,0,0,0,3
618140,2014,2,02,P,0,0,0,0,0,0,1,1,0,0,0,2
615034,2014,5,12,G,0,0,0,0,0,0,0,0,0,0,0,0
623218,2014,1,14,C,0,0,0,0,1,1,1,1,0,0,0,4
639182,2014,7,32,C,0,0,0,1,0,0,0,0,0,0,0,1
612089,2014,2,12,M,0,0,0,0,0,1,1,1,0,0,0,3
608056,2014,2,20,E,0,0,0,0,0,0,0,0,0,0,0,0
604005,2014,5,08,G,1,0,0,1,0,1,1,1,0,0,0,5
633013,2014,5,14,G,1,0,0,1,0,1,1,1,0,0,0,5
609436,2014,3,06,C,0,0,0,0,0,0,0,0,0,0,0,0
602001,2014,3,04,G,0,0,0,1,0,0,1,1,0,1,0,4
601348,2014,3,06,C,0,0,0,0,0,0,0,0,0,0,0,0
606084,2014,2,30,H,0,0,0,0,0,0,1,1,0,0,0,2
606134,2014,2,30,H,0,0,0,0,1,0,1,1,0,0,0,3
629252,2014,5,24,M,0,0,0,0,0,1,1,1,0,0,0,3
604100,2014,2,24,G,0,0,0,0,0,1,1,1,0,0,0,3
640065,2014,2,24,C,0,0,0,0,0,1,1,1,0,0,0,3
610113,2014,3,30,M,0,0,0,0,0,1,1,1,0,0,0,3
610108,2014,3,30,M,0,0,0,0,0,1,1,1,0,0,0,3
629096,2014,3,30,D,0,0,0,0,0,1,1,1,0,0,0,3
608166,2014,7,12,C,0,0,0,0,0,0,1,1,0,0,0,2
616135,2014,7,12,C,0,0,0,0,0,0,1,1,0,0,0,2
614146,2014,2,24,C,0,0,0,0,0,0,1,1,0,0,0,2
605287,2014,5,20,G,0,0,0,0,0,0,1,0,0,0,0,1
605045,2014,2,06,C,0,0,1,1,0,0,1,1,0,1,0,5
622084,2014,5,14,J,0,0,0,1,0,1,1,1,0,0,1,5
602031,2014,5,04,G,0,0,1,1,0,0,1,1,0,0,0,4
605201,2014,3,04,G,0,0,0,0,0,0,1,0,0,0,0,1
608097,2014,3,20,N,0,0,0,1,0,0,1,0,0,0,0,2
614155,2014,2,18,L,0,0,0,0,1,1,1,1,0,0,0,4
643180,2014,1,18,C,0,0,0,0,1,1,1,1,0,0,0,4
602207,2014,3,26,C,0,0,0,0,0,0,1,1,0,0,0,2
606136,2014,2,30,M,0,0,1,1,0,0,0,0,0,1,0,3
613066,2014,3,12,M,0,0,0,0,0,1,1,1,0,0,0,3
634085,2014,3,12,D,0,0,0,0,0,1,1,1,0,0,0,3
624049,2014,2,14,C,0,0,0,0,0,0,0,1,0,0,0,1
625272,2014,4,12,G,0,0,0,0,0,0,1,1,0,0,0,2
633082,2014,5,14,D,0,0,1,0,0,0,1,1,0,1,0,4
633083,2014,5,14,D,0,0,1,0,0,0,1,1,0,1,0,4
603026,2014,3,14,M,0,0,0,1,0,0,0,0,0,0,0,1
609434,2014,5,06,D,0,0,0,0,0,0,0,0,0,0,0,0
610276,2014,5,06,C,0,0,0,0,0,0,0,0,0,0,0,0
610277,2014,5,06,C,0,0,0,0,0,0,0,0,0,0,0,0
610278,2014,3,06,C,0,0,0,0,0,0,0,0,0,0,0,0
631216,2014,5,06,D,0,0,0,0,0,0,0,0,0,0,0,0
631217,2014,5,06,D,0,0,0,0,0,0,0,0,0,0,0,0
631218,2014,3,06,C,0,0,0,0,0,0,0,0,0,0,0,0
602377,2014,3,24,G,0,0,0,0,0,0,1,1,0,0,0,2
616164,2014,7,10,F,0,0,0,0,0,0,0,0,0,0,0,0
641114,2014,7,10,C,0,0,0,0,0,0,0,0,0,0,0,0
601050,2014,3,02,C,0,0,0,0,0,0,1,0,0,0,0,1
610429,2014,5,02,C,0,0,0,0,0,0,1,0,0,0,0,1
603276,2014,5,22,K,0,0,0,1,0,0,1,0,1,0,0,3
632236,2014,5,24,H,0,0,0,1,0,1,1,1,0,0,1,5
609022,2014,5,04,D,0,0,0,0,0,1,1,1,0,0,0,3
605039,2014,3,06,C,0,0,0,0,0,0,1,0,0,0,1,2
621001,2014,5,18,C,0,0,0,0,0,0,1,1,0,1,0,3
603169,2014,2,12,N,0,0,0,1,0,1,1,1,1,0,0,5
638102,2014,2,18,I,0,0,0,1,0,0,0,1,0,1,0,3
643426,2014,2,12,J,0,0,0,1,0,1,1,1,1,0,0,5
605145,2014,7,04,C,1,0,0,0,0,0,0,0,0,0,0,1
606239,2014,1,22,C,0,0,0,0,0,1,0,1,0,1,0,3
606240,2014,1,22,C,0,0,0,0,0,1,0,1,0,1,0,3
636216,2014,1,14,C,0,0,0,0,0,1,1,1,0,0,1,4
602322,2014,3,24,G,0,0,0,0,0,0,0,1,0,0,0,1
632238,2014,3,24,C,0,0,0,0,0,0,0,1,0,0,0,1
627169,2014,4,24,C,0,0,0,1,0,0,1,1,0,0,0,3
630040,2014,5,32,D,0,0,0,1,0,1,1,1,0,0,0,4
646202,2014,5,10,K,0,0,0,1,1,0,1,1,0,0,0,4
639028,2014,5,10,K,0,0,0,1,1,0,1,1,0,0,0,4
604087,2014,2,24,E,0,0,0,1,0,1,1,1,0,0,0,4
631054,2014,3,10,G,0,0,1,0,0,1,1,1,0,0,0,4
640251,2014,1,32,G,0,0,0,0,0,1,1,1,0,0,0,3
638173,2014,1,18,C,0,0,0,1,0,0,0,0,0,1,0,2
613187,2014,1,18,C,0,0,0,1,0,0,0,0,0,1,0,2
622245,2014,3,24,J,0,0,0,0,0,0,0,1,0,1,0,2
603163,2014,3,12,F,0,0,1,0,0,0,1,0,0,0,0,2
615105,2014,3,24,F,0,0,0,0,0,0,0,0,0,0,0,0
617358,2014,5,28,F,0,0,0,1,0,0,0,0,0,0,0,1
629278,2014,5,28,F,0,0,0,1,0,0,0,0,1,0,0,2
606351,2014,3,08,C,0,0,0,0,0,0,0,0,0,0,0,0
604220,2014,3,02,G,0,0,0,0,0,0,1,0,0,0,0,1
609005,2014,3,18,C,0,0,0,0,0,0,1,1,0,1,0,3
632006,2014,3,10,C,0,0,0,0,0,0,1,1,0,1,0,3
630031,2014,3,32,F,0,0,0,1,1,0,1,1,0,0,0,4
607267,2014,3,22,C,0,0,0,0,0,1,1,0,0,0,0,2
609286,2014,3,14,C,0,0,0,0,0,1,1,0,0,0,0,2
632183,2014,3,08,C,0,0,0,0,0,0,1,0,0,0,0,1
614164,2014,3,20,C,0,0,1,0,0,0,0,0,0,0,0,1
609139,2014,3,12,C,0,0,0,1,0,1,1,0,0,0,0,3
626112,2014,5,14,C,0,0,0,1,1,0,1,1,0,0,0,4
613024,2014,4,14,J,0,0,0,0,1,1,1,1,0,0,0,4
622225,2014,2,30,J,0,0,1,1,0,0,0,1,0,0,0,3
642011,2014,2,18,J,0,0,0,1,0,0,0,0,0,0,0,1
630266,2014,7,24,C,0,0,0,0,0,0,0,0,0,1,0,1
644188,2014,2,10,J,0,0,1,1,0,1,0,1,0,1,0,5
630036,2014,5,32,F,0,0,1,1,1,0,1,1,0,0,0,5
605108,2014,5,32,F,0,0,1,1,1,0,1,1,0,0,0,5
625289,2014,4,12,C,0,0,0,0,0,0,0,0,0,1,0,1
647076,2014,4,14,G,0,0,0,1,1,0,1,1,0,0,0,4
602397,2014,5,24,G,0,0,0,1,0,0,1,1,0,0,0,3
611019,2014,2,14,C,0,0,0,1,1,0,1,0,0,0,0,3
644055,2014,2,02,J,0,0,0,1,0,0,1,0,0,0,0,2
644001,2014,2,12,J,0,0,0,1,1,0,0,1,0,0,0,3
641340,2014,2,14,C,0,0,0,1,0,0,0,0,0,0,0,1
641285,2014,2,14,J,0,0,1,0,0,0,0,1,0,0,0,2
619032,2014,2,22,C,0,0,0,0,0,0,1,1,0,0,0,2
628114,2014,3,22,C,0,0,0,0,0,0,1,1,0,0,0,2
610125,2014,2,24,C,0,0,0,0,0,0,0,0,0,0,0,0
643400,2014,2,12,J,0,0,0,1,0,0,0,0,0,0,0,1
634262,2014,2,30,M,0,0,0,0,0,0,0,1,0,0,0,1
615220,2014,7,10,F,0,0,0,0,0,1,1,1,0,0,0,3
610186,2014,2,02,C,0,0,0,0,0,1,1,1,0,0,0,3
624292,2014,5,12,M,0,0,0,0,0,0,0,0,0,0,0,0
623321,2014,5,30,M,0,0,0,0,0,0,0,0,0,0,0,0
629166,2014,5,14,M,0,0,0,0,0,0,0,0,0,0,0,0
629167,2014,5,14,M,0,0,0,0,0,0,0,0,0,0,0,0
607025,2014,5,22,G,0,0,0,0,0,0,0,0,0,1,0,1
625298,2014,1,12,C,0,0,0,1,0,1,0,0,0,0,0,2
637042,2014,2,30,C,0,0,1,0,0,1,1,0,0,0,0,3
630199,2014,2,14,C,0,0,0,0,0,0,1,1,0,0,0,2
634138,2014,2,12,K,0,0,0,0,0,0,1,1,0,0,0,2
640174,2014,2,22,C,0,0,0,0,0,0,1,1,0,0,0,2
622163,2014,1,10,H,0,0,0,1,0,1,0,1,0,0,1,4
602290,2014,2,22,C,1,0,0,0,1,1,0,1,0,0,0,4
605456,2014,2,14,C,0,0,0,1,0,0,1,0,0,0,0,2
616057,2014,1,16,M,0,0,0,0,0,1,0,1,0,0,0,2
636235,2014,4,14,K,0,0,0,1,0,0,0,0,0,0,0,1
634279,2014,2,02,D,0,0,1,0,0,0,0,1,0,1,0,3
646252,2014,2,02,C,0,0,1,0,0,0,0,1,0,1,0,3
605018,2014,3,14,G,0,0,0,1,1,1,1,0,0,0,0,4
628112,2014,2,22,N,0,0,0,0,0,1,1,1,0,0,0,3
639024,2014,2,10,N,0,0,0,0,0,1,1,1,0,0,0,3
610232,2014,1,02,C,0,0,0,0,1,0,1,1,0,0,0,3
610233,2014,1,02,C,0,0,0,0,1,0,1,1,0,0,0,3
609207,2014,2,30,C,0,0,0,1,0,0,0,1,0,1,0,3
